utt_id	spkr_id	lang	text	dur
0008_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A12	A12	cs	šindi elä _a onnarda äp gettılär gretsiaya köšti gettılär ištem o üč adam ğalmıš daa biše yoh	6.155
0008_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A14	A14	urum	bizä kömäk lazım olir fs_biz fs_on biz kömäk edirıh onnara onnara kömäk lazım olir biz onnara kömäk edirıh	5.607
0008_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A15	A15	urum	vardır kissälär beš altitänä	2.194
0008_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B01	B01	cs	_suda čoğ _vkusni su	3.4
0008_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B02	B02	urum	ušahlar obür kövlärdändä genä orya bizım kövä fs_u gälerdi ohumaya ušahlar gälierdılär ordan	5.772
0008_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B08	B08	urum	sora orda var čoğ güzäl pıharlar	2.613
0008_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B10	B10	urum	čay varıdi kövün yanında čay gečerdi	2.609
0008_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B11	B11	cs	_i bän böyüdüm o kövdä	2.009
0008_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B12	B12	cs	_ozero _ozero _kak čai dir čai	3.076
0008_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B13	B13	urum	halh išlir äker kartol	4.374
0008_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B14	B14	cs	gettılär gördülär fs_i iš _semya baherlär _da geri dönmäh istämerlär	5.327
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A01	A01	cs	burda ğaldi ğırh _semya urum bizımkınnärdän	3.62
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A02	A02	russ	_papa _mama _u _menya _školu _akončili _tagda _rabotali	3.578
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A03	A03	cs	_patom fs_s _ustanavilas _savetskaya _vlast _kak _v _rassii _tak _i burdada oldi _savetskaya _vlast	6.59
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A04	A04	urum	amvelä bizımkınnär gäldılär ki buraa birınji onnarın erläri bišeläri ki yoğudi yaperdılär birınji kissälär	8.987
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A06	A06	urum	sora dädämın oldi oğli todor bänım babam	4.898
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A07	A07	urum	nä diem genä	0.908
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A08	A08	cs	_da näki nahıletmıšti dädäm bändä oni dedım daa	2.783
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A10	A10	urum	skladlar yapıldi halh šindi birınjikının üstünä čoğ zängin yašerdi iräldän ečbiše yoğudi šindi ärištä var	6.51
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A11	A11	cs	_vot _eti biz burya ki gäldıh biz yaširdıh torpah yapısında torpah yapısında _kagda torpah yapısında yağıš ki yağirdiisä damlirdi	13.45
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A12	A12	urum	ävländi o vädädä ušah eddi ušah etti	3.035
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A13	A13	cs	bah dilımızi bülmirıh _grečeski dil elä duiduh ki dedılär _ya khristian ğalajahsıs _ya dilızi dägıšäjähsıs	5.98
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A14	A14	cs	ui_säkkiz ušaği varıdi _v _tom _čisle bänım _deduškam karagezov spiridon elä oldi ki ğarısi fp_ee _savsem küčük yašta öldi säkkiz ušah ğaldi gändi boinuna	10.912
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A15	A15	urum	šei fs_edi yağıš yağirdi šei edirdi bašlarından enišä damlirdi su	4.255
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A16	A16	urum	bašliah ištem gäldılär čätınnıh gördülär ištem ajılıh čılpah predkılarımıs ančelä gäldıh yašamaya geštıh buraya	9.266
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B01	B01	urum	čoğ mučenialarınan bizım halh gäldi	2.218
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B02	B02	urum	čalıšmah išlämäh oyani buyani ištem halh biräz biräz šei oldi genä birbirıni duttular	6.365
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B03	B03	urum	gändılär yaptılar äp ävläri	1.568
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B06	B06	urum	ävlär yoğudi yapılari yoğudi	1.936
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B07	B07	urum	bir uji getti gürjistana	1.969
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B08	B08	cs	_pontiiski kövlär varıdi	1.52
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B10	B10	cs	_nu bazikida gäldi erıšti buralarda	3.997
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B11	B11	cs	yaptılar _i bašladılar yašamah	4.205
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B12	B12	urum	orda mešälıh daš	2.753
0009_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B16	B16	urum	onnar ävläri yaptılar	6.374
0009_DoReCo_doreco_urum1249_UUM-TXT-CL-00000-A02	A02	urum	elä sävınerdıh edärdıh	1.498
0009_DoReCo_doreco_urum1249_UUM-TXT-CL-00000-A03	A03	urum	üč gün üč gejä dišärdä yağıš yağir	2.245
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A02	A02	russ	_a	0.21
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A03	A03	cs	_mı _verkhni syolanın äp urumlari näki kövlärdän gälerlär burya	3.736
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A04	A04	urum	onnar kimki bizlärınän barabar yašir burda gürji fs_m musulmannari onnar kissäya yahın durmirlär	10.34
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A05	A05	urum	eğılirıh kissänın ğapısına mum yaherıh keiš gälir ohir edir täzädän ärkäš gändi namazımızi edir čıherıh	9.522
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A06	A06	urum	ambelä biz	0.747
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A07	A07	cs	bizım kövdä kissämız var ärvännidä _da meriamana var _no bizım kövä čoğ gälirlär	5.55
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A08	A08	cs	onučun ki biz _khristianıh giderıh kissäya onučun bu yahši šei edirıh bu _prazdniki gečırirıh	5.174
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A09	A09	urum	ğızılyumurtada genä gidip oturirdıh fs_do šei sabağaačen mumlari yaherdıh keiš oherdi näki lazım dierdi	8.74
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A10	A10	urum	ište käsirlär tomari iir ičir edirıh	2.335
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A12	A12	urum	ui_gälierlär ziarata gälierlär elä diah urum kövlärdän vardırlar gälierlär	4.757
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A13	A13	cs	bizım gälir halh rassiadan gälirlär gretsiadan gälirlär kimki elä adam var gelda gälir var üč dört elda birkärän gälä an _pasledni _vremya _savsem čoğ gälirlär	12.102
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A16	A16	cs	fs_muzıkada fp_an _muzıka čalir _grečeski kočari oinirıh _russki šei muzıkalar oinirlär o nädır tango vals fp_an	9.332
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B01	B01	urum	sora ziaratın yanında var eğılier halh ğurbani käsierlär ziaratın yanında ğurbani halhada dağıdierlär	10.35
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B02	B02	cs	sora ištem orda olier oinamah iši praznik olier _nu _karoče	3.98
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B04	B04	cs	mäzärlärä _abizatelna lazım čıhmah	2.6
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B06	B06	urum	ambelä biz gečırierıh meriamana güni	3.057
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B07	B07	cs	_da ğabul olsun	0.998
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B08	B08	urum	alti ui_eddi ğonšia dağıderlär ahnayah	2.561
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B10	B10	cs	toplanerlär _nu čoğ yahšidır _nu pr_elä yahši prazdniktır meriamana	6.85
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B11	B11	cs	_i _vesela fs_pra _vremya gečürierlär	4.913
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B12	B12	urum	biz ärkärän pr_o güni sävierıh šindiačahta sävierıh	4.123
0009_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B14	B14	cs	onučunda böyuk _raznitsa yohtur gürjülärınän urumja urumlardan	4.58
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A01	A01	cs	rassiada krasnadarda fs_s šeidä _rastovski oblastta _stavropolski _oblast	6.286
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A02	A02	cs	_u čıh ärägettım iki ušağım oldi	2.959
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A03	A03	urum	šindi mal sahlirıh kartoldır äkirıh	4.457
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A04	A04	urum	bizım ui_näblem semyalarımız belädır	3.673
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A06	A06	cs	fp_e torpaği nä edem bän ğoja adam tekhnikam yoh bišem yoh _kak _nibud ištem oğlan biräz šei oldi	10.68
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A07	A07	cs	sorada gäldım jinisä ištem _zamuž _vıšla ärägettım bir ğızım var	5.245
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A09	A09	cs	čoğ babamın _navah ki ğızıdım o sıra _vaina _bıla dögüš oldi čoğ köti yašadıh o sıralari	6.958
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A10	A10	urum	hısımmısımlarımız burda yoh äp gretsia rassiadadırlar	3.329
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A11	A11	cs	sora fs_orda bazarda ušah yahši adamlar ui_varıdi kömäk ettılär balkalari ujuz verdılär tahtalari ujuz verdılär tsementi ujuz verdılär sänä iki _manat sändän äksik alajaih	12.189
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A13	A13	cs	čätın ki yoğudi _savkhoz sırasi torpah yoğudi gidirdıh savkhoza išlirdıh olmirdi prablemali olirdi	9.778
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A14	A14	urum	fp_šee	0.776
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A15	A15	urum	dörttänäih ävdä	1.033
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A16	A16	cs	ištem pr_ohurlar gidärlär ohumaya biräz biri bir erdä išlär ävlänırlär gändılära _semya bulurlar	8.022
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B01	B01	urum	birınji ušağıdım choğ bäni sävierdılär bülmierdılär nä edälär	4.837
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B02	B02	urum	kövdä iš yoğudi biše yoğudi ištem	1.842
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B06	B06	urum	fp_a	0.155
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B07	B07	urum	torunnarımızda shindidä äp onnar ärägiderlär	3.324
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B08	B08	urum	ärım burda olmuš ama raditellarida čätınnıh görerdılär kövda	3.951
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B12	B12	urum	gürjistanda yahši yašierdıh	1.895
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B14	B14	urum	gettım orda išlädım ušahlarımi baherdım fs_ora oranın puliinän	5.702
0009_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B16	B16	urum	biri dohkuz klassta öbüri eddi klassta ohier	14.859
0009_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A06	A06	russ	_meždu	0.306
0009_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A07	A07	russ	@@@	1.063
0009_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A08	A08	urum	bir söilerıh täk bu dildä	1.447
0009_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A09	A09	cs	dögüš gidir ohumaida prahtıh _uže ohumaida fp_hä fs_šei tomari prahtıh skholiosa äp oğulušah ki išä gidäjän dögüš gälir kartolmartol šeya yollamah lazım saldatlara bizım eläidi	15.228
0009_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A10	A10	cs	küčükmüčük ušahlar ki olansıra _vsyoravno bu dili örgädirlär _russki sek gruzinskii örgänirlär	6.081
0009_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A16	A16	cs	bu dili elädä biz bülirdıh är _mament alıša bülürdüh ama urusčai bizä lazımıdi alıšmah ki baštan urusčainan äp gidirdılär	7.618
0009_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-B14	B14	russ	_očen _balšaya _raznitsa _dazhe _sravnit _ya _ne _mogu _i _sravneniya _dazhe _i _netu	4.737
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A01	A01	cs	bunnar äriš var polelar išlär skladlar _bıvši kimın varıdi kimın ğaldi	6.698
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A02	A02	urum	halhımız äp getti gretsiaya	2.062
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A03	A03	cs	_tridsat fs_ottuz iki familyadır	1.652
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A04	A04	urum	äm yahši tsalkanın teretoriasında bitererıh biz burda kartoli angisiki sağ dünäya bülünidır äp	12.21
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A05	A05	cs	_nauka _bıla fs_s selektsionnaya _stantsia _tam _vsyo _eta _učastok _semenoe _khazyaistvo _vırašivali	9.637
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A06	A06	urum	elälığınän yaširdi kolkhoz soradan döndi kolkhoz savkhoza pula döndi	7.371
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A07	A07	cs	šindi ğoja sırasında rassiaya getti babamınan fs_na älli el o kissäi bänım _babuškam ašti	5.81
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A08	A08	cs	ğırh _semya var urum yaširlär öbürlär gettılär gretsiaya rassiaya ki ärbiryana getti	5.664
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A10	A10	urum	ištem hošuma gälir bizım kövdä ğaldıh torpah verdılär äkirıh bičir satirıh	4.703
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A12	A12	cs	gidierım elda gidierım kissäya gidierım ay haralambosa gidierım kissäya är eli gidierım fevralda olier _dvatsat _tretee _fevralya	7.519
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A13	A13	urum	meriamana vardır burda genä ziaratlar var aryos yoryos var ävälki kissä čoğ äväldändır	6.779
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A14	A14	urum	yašiabülirıh näblem	1.358
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A15	A15	urum	beš altitänä kissämız vardır meriamana vardır čoğ güzäl	5.874
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A16	A16	cs	mäzärliklärä čıhirıh är mäzärlik güni iip ičmäh edirıh fs_näsıl fs_aniki o südli güni bizım mäzärä čıhirlär ištem biräz äkmäktırl är ättır bizım _da ädät elädır	11.8
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B02	B02	cs	genä orda dört ulitsaidi ambelä düz _pryamoy ulitsalar dört _ulitsa	4.807
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B03	B03	cs	fs_ovahıt _suda gälierdi kövdä güzäl čamlar varıdi ävlär güzäl böyük ävlär	6.774
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B04	B04	cs	yanındada _biblioteka vardır yahši	2.53
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B08	B08	cs	_daže pıharımız var adi šei soyuh pıhardır	2.741
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B11	B11	urum	školada varıdi ärbiriš	1.59
0009_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B14	B14	urum	čoğ isterlär gändılärın kövüni onučun ki gändılär burda oldular böyudyulär	6.61
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A01	A01	urum	onarda näblem ambelä kartol äkerlär išmiš	3.587
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A02	A02	russ	_papa _rabotal fs_ _zav _sklada _papa _rabotal _brigadiram _rabotal	8.23
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A03	A03	cs	_uže _moi _deduška _ego _vnuk fs_vete _veterinarom _stal _sanitarnım _vračom fp_aha	9.382
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A04	A04	cs	_i sorada fp_ee zemlänkalar torpağın dibındä ävlär _i orda yaširdılär	8.832
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A05	A05	cs	_uslovia verdılär greče fs_gru gruzinski tsarlar _prinimat bizi etti burya	4.865
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A06	A06	cs	oki todor oldi o epeim _uže dädämi düzälti	5.81
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A07	A07	cs	_ya _vot bänim _babuškam nahıledir ki _pervi pr_yapi varıdi krıšali bir adamın agoškasi varıdi bir gözi _i stavnyalari varıdi	9.418
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A08	A08	russ	_vsyo	0.304
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	cs	fs_köti ui_hä šei torpah yapılarındada yašamıšam elä köti yapılarda yašamıšam hä _savsem köti	7.136
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A10	A10	urum	skladlar yaptılar ävläri yaptılar	2.873
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A11	A11	cs	_očen slabi _žili fs_yaširdıh slabi yaširdıh	5.257
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A12	A12	urum	fahır yašadıh bän čoğ fahırlıh gördüm fs_š ohumaya školaya gidierdım yalnayah o sıra ğıš čoğ olierdi šindi elä ğıš yohtur	7.96
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A13	A13	urum	biz dilımızi dägištıh türkjä söilirıh šindi tamamda türkjä söilämirıh näblem nä dildır	6.17
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A15	A15	urum	yašiamirdılär fp_ha	2.881
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A16	A16	urum	sora yavaš yavaš ištem išlädıh güzäl düzäldi ökmät bizım predkılarda yašamaya geštılar biräz	6.322
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B01	B01	urum	oki gäldılar gürjistana bahtılar bir er buldular bahtılar oda erä bägändılär o šindi ki nazıvatsaeder tsalka	9.987
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B02	B02	urum	birbirıni ištem kömäklimömäkli ävlär ettılar fs_yaše yašadıh yaval yavaš yavaš yašadıh	7.173
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B03	B03	urum	ärbiriši gändılär ettılär	1.36
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B06	B06	urum	ondan sora düšündülär gäldılär šäärä	3.74
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B07	B07	urum	bir uji bašladi išlämäya	2.29
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B10	B10	urum	šindi	0.57
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B12	B12	urum	halh čoğ o sıra bašladılar išlämäya	2.581
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B13	B13	urum	halh halha yoğudi puh pr_inäk	6.767
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B14	B14	urum	inäktän yağ ederdılär peinir ederdılär	2.687
0010_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B16	B16	russ	_čto _že _skazat	0.87
0010_DoReCo_doreco_urum1249_UUM-TXT-CL-00000-A02	A02	urum	gidärdım išlärımi	1.481
0010_DoReCo_doreco_urum1249_UUM-TXT-CL-00000-A03	A03	urum	ušahlar ičärdä ajlarından ağlir	2.0
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A01	A01	cs	bizım halh orda _atličayutsa _čto äp güzäl pak tämüz geinnänmıš	4.129
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A02	A02	russ	_vot _atličie	0.806
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A03	A03	cs	gälerlär äp gälirlär mum yahirlär ğurban ierlär _vremya _pravodim pravadit ederlär gidirlär	8.452
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A04	A04	cs	_no onnarın ičındädä var angisınnär ki biz suyačäktıh	3.056
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A05	A05	urum	sora orda keif edirdılär oinirlär gülir sävınirlär o praznikın adınd an	4.882
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A07	A07	cs	bizım kövä meriamanaya _daže ermänılär gälirlär ašğaladan ğüjüdan	5.1
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A08	A08	cs	ambelä gečırirıh biz meriamana güni o _prazdniki yahši	3.499
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A09	A09	urum	bänım ohärtän ahlımda ğalmamıš čoğ köti günnär görmišım	3.55
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A10	A10	urum	ište bunnar gälmirlär bunnar musulmandırl ar yahın gälmirlär	3.375
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A11	A11	urum	bizımnan onnarın čoğ raznitsasi var	2.651
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A13	A13	cs	birınji gälmirdılär čätınıdi šindi _savsem čoğ gälirlär halh _asnavnom šindi _paslednoe _vremya rassiadan olaki bu el älli adamdan čoğ gälmıšti meriamanai	10.924
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A14	A14	cs	čoğ adamın interesınä gälir ki nia allağin šeidır ziarattır nia iip ičmäh onučun ki yazılmıš bir knigada belä ki birtänä kefli adam meriamananın gapısının gečirdi fp_ee _muzıkai yahti kefli adam oinadi išti dedi ki bögün meriamanadır	21.278
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A16	A16	cs	sora meriamanai oinirlär _muzıka čağırirlär türki oni oinirıh türküsi ahnayah vardır meriamana o ahnayah čağırajah o günüsi	7.985
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B01	B01	urum	halhta ier oinierlär ičierlär gäzierlär soramda ävlärına ärkäš gidier ävınä	6.427
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B02	B02	urum	oinamahta olier šei orda emäh iši šei iši türki čağırmah	7.067
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B03	B03	urum	kislänın yanında orda bišerierdılär	2.378
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B04	B04	urum	kövlärä mäzärlärä čıhierıh	2.012
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B10	B10	urum	bizım halh biräz özgätävır eder	1.835
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B12	B12	cs	biz _khristianıh	0.854
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B14	B14	urum	biz burda yašerdıh ama gürjülär bizi ärdämä säverdılär	4.381
0010_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B16	B16	urum	šindi nätävür gürjilär ederlär bizdä elä ederıh	3.974
0010_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A03	A03	cs	_palaženya _vot belay	1.0
0010_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A04	A04	urum	ikitänä fs_u ušağım var	1.642
0010_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A05	A05	urum	išlädım rassiada ondan sora gäldım täzädän babamın anamın yanına ğojaldılar čağırdılar bäni burya	7.57
0010_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A06	A06	cs	bänä kimıdi torpahta bänä vermierdılär ğırh el _agranom išlädım torpah alamadım	6.5
0010_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A07	A07	cs	ğızım _da rassiada ohudi rassiada ğurtuldi ui_orda ärägetti ordada yašir	4.813
0010_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A09	A09	cs	sora oki ärägettım ğurtuldum _pastipenno _pastipenno ey oldum	3.368
0010_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A10	A10	cs	bizdä gidämädıh _vazmožnost olmadi ğaldıh burda	3.659
0010_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A11	A11	urum	biz bülirıh kimdän artıh alajaih	1.649
